loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp,city,state,location_type,tax_returns_filed,population,total_wages,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies
37917,19630523_9234,70460,67,36000,MORTGAGE,4.0,MEDICAL,4500,13.61,0,2020-08-27 10:12:12.980000+00:00,2020-08-27 22:26:22.286000+00:00,BELOIT,CA,PRIMARY,1976,579,7152066,4596,167881,6726,29093,2,2,0,0,0
37956,19600524_3200,32457,60,68375,MORTGAGE,24.0,MEDICAL,4800,8.59,0,2020-08-29 12:40:36.370000+00:00,2020-08-29 02:16:34.459000+00:00,COSHOCTON,ME,PRIMARY,3222,20992,67109235,6091,1285256,4505,13786,1,4,0,0,0
38057,19790212_3048,91750,59,72000,RENT,20.0,DEBTCONSOLIDATION,15775,11.71,1,2020-09-06 17:40:30.210000+00:00,2020-09-03 05:14:49.993000+00:00,ELLISVILLE,OK,PRIMARY,11574,677,19749601,4179,1212357,526,18939,0,1,1,0,0
38521,19700513_6245,70820,65,51000,RENT,23.0,HOMEIMPROVEMENT,5700,10.83,1,2020-09-01 11:38:42.350000+00:00,2020-08-26 16:27:41.485000+00:00,CRESSON,RI,PRIMARY,2680,1916,34233845,8848,37872,10216,22858,3,1,2,0,1
37466,19750114_3111,78727,39,120000,RENT,0.0,PERSONAL,34000,13.48,0,2020-09-04 19:47:25.310000+00:00,2020-08-30 05:48:25.400000+00:00,GAINESVILLE,NJ,PRIMARY,1586,776,26642396,5896,66292,37524,12869,10,4,0,0,1
37798,19521228_8435,81003,39,95004,OWN,30.0,EDUCATION,3250,11.71,0,2020-08-28 10:03:49.128000+00:00,2020-09-11 20:02:03.279000+00:00,ELNORA,LA,PRIMARY,2075,1496,32174712,2544,1538357,46165,3731,10,1,0,0,0
38170,19540521_4224,35501,54,18000,MORTGAGE,9.0,HOMEIMPROVEMENT,6250,13.49,0,2020-08-26 06:58:43.272000+00:00,2020-09-06 05:44:42.136000+00:00,BAGDAD,MS,PRIMARY,903,9083,93873430,7555,405920,28847,25440,8,2,3,0,0
37906,19580917_1321,92059,58,49008,MORTGAGE,15.0,PERSONAL,7000,13.48,1,2020-08-26 00:14:56.153000+00:00,2020-09-06 03:17:52.275000+00:00,HITCHCOCK,LA,PRIMARY,1478,10080,62394570,9554,475671,15213,21303,8,7,0,0,0
37677,20000615_4402,67952,57,38400,RENT,3.0,VENTURE,5600,14.09,0,2020-09-01 00:01:15.508000+00:00,2020-08-27 05:00:12.024000+00:00,ALLENTOWN,UT,PRIMARY,279,13876,33538049,5868,819835,24635,15858,1,1,1,1,2
37284,19580326_7788,33538,52,129000,MORTGAGE,24.0,PERSONAL,25000,6.03,0,2020-09-02 00:29:34.122000+00:00,2020-08-31 07:11:47.712000+00:00,GEORGETOWN,AR,PRIMARY,435,21637,238656592,8782,473264,15837,5288,2,4,0,0,2
37824,19671028_8887,72103,36,66000,MORTGAGE,0.0,HOMEIMPROVEMENT,17850,12.29,0,2020-09-02 15:28:54.523000+00:00,2020-09-03 16:52:16.835000+00:00,SARASOTA,NE,PRIMARY,4610,12086,59412230,9085,1559012,25605,13724,8,0,0,0,0
38584,20010326_5255,29465,57,121200,OTHER,30.0,PERSONAL,21500,11.86,0,2020-08-26 11:34:01.762000+00:00,2020-08-27 19:59:32.425000+00:00,HOPE HULL,ND,PRIMARY,13817,4206,15143184,405,1170464,7454,24708,0,1,0,0,1
38081,19500524_8092,21904,37,27000,RENT,1.0,EDUCATION,19200,6.91,0,2020-08-26 15:50:59.019000+00:00,2020-08-26 12:29:05.460000+00:00,PINEVILLE,FL,PRIMARY,3084,28166,146801749,102,958345,12703,17188,1,1,0,0,0
38359,19890323_4434,15436,41,150000,RENT,14.0,EDUCATION,1800,5.99,0,2020-09-01 00:37:57.974000+00:00,2020-08-31 08:06:51.410000+00:00,MENIFEE,NC,PRIMARY,7326,3147,874346797,3773,1929365,48006,18737,1,4,2,1,0
38367,19890821_9830,54460,48,144000,MORTGAGE,13.0,PERSONAL,11375,16.77,0,2020-09-01 05:49:58.929000+00:00,2020-08-31 04:26:36.618000+00:00,WAREHAM,NC,PRIMARY,538,964,193812504,273,1913309,44546,14877,1,5,2,0,1
38235,19470721_7308,6016,43,100111,MORTGAGE,0.0,MEDICAL,7500,12.99,0,2020-09-04 19:10:42.844000+00:00,2020-09-05 15:22:04.201000+00:00,HARRISBURG,CT,PRIMARY,325,1552,700284661,5899,1969280,48377,26381,0,1,3,1,2
37938,19830228_8030,38641,61,325000,OTHER,19.0,HOMEIMPROVEMENT,6025,11.86,0,2020-08-27 03:28:25.861000+00:00,2020-09-04 02:02:53.815000+00:00,WINSLOW,VT,PRIMARY,1450,6559,171024994,7667,254781,41789,24352,1,0,2,0,2
38459,19950203_1171,19490,41,137000,RENT,6.0,MEDICAL,6600,13.99,0,2020-09-01 11:57:03.583000+00:00,2020-08-26 12:29:05.460000+00:00,NOXAPATER,LA,PRIMARY,9568,1521,15619253,7649,1340072,11413,21715,4,3,1,0,0
38636,19770904_4011,7457,70,69000,MORTGAGE,20.0,VENTURE,1800,15.58,0,2020-08-28 05:10:09.405000+00:00,2020-08-26 09:25:33.133000+00:00,MAIDENS,TX,PRIMARY,2317,5283,11318766,822,352656,7518,10422,10,7,2,0,0
37776,19850806_8554,95324,59,43200,RENT,11.0,VENTURE,3600,13.98,0,2020-09-02 17:37:23.152000+00:00,2020-09-02 00:29:34.122000+00:00,MABELVALE,AR,PRIMARY,2056,4269,13185496,1151,1474333,27400,28623,0,5,1,1,0
37844,19580917_1321,10705,42,31200,MORTGAGE,20.0,DEBTCONSOLIDATION,1300,13.49,0,2020-08-28 07:00:16.801000+00:00,2020-09-01 15:55:39.607000+00:00,BURGAW,NE,PRIMARY,1290,19418,610745822,2082,1485357,48207,11145,2,0,0,0,0
38561,19680928_7367,18013,42,74784,RENT,3.0,VENTURE,14400,8.88,1,2020-09-03 20:32:31.627000+00:00,2020-09-04 12:26:55.726000+00:00,BRIDGEPORT,TX,PRIMARY,10892,839,152334761,9604,759268,19757,8161,7,1,2,0,2
38180,19830206_7212,92406,54,68480,MORTGAGE,1.0,EDUCATION,4400,18.25,0,2020-09-09 15:43:32.492000+00:00,2020-08-28 05:10:09.405000+00:00,ROCKPORT,AZ,PRIMARY,972,4049,32235395,9633,29161,12958,17330,7,3,0,0,0
37911,19821220_3203,41129,54,81000,MORTGAGE,6.0,DEBTCONSOLIDATION,2800,10.37,0,2020-08-26 08:30:29.435000+00:00,2020-08-29 22:27:55.816000+00:00,SLIDELL,KS,PRIMARY,12521,4633,11885485,4720,506620,21023,26771,1,3,1,0,2
38409,19560327_2331,2327,51,38500,RENT,14.0,VENTURE,9000,16.95,0,2020-08-27 12:39:02.841000+00:00,2020-08-28 21:22:54.737000+00:00,TUSCOLA,AR,PRIMARY,500,476,37307032,8193,1410346,10107,25349,9,0,0,0,0
38418,19850927_3671,54904,66,48686,RENT,6.0,PERSONAL,4800,20.62,0,2020-09-01 00:56:19.207000+00:00,2020-09-04 02:39:36.280000+00:00,PLEASANT PRAIRIE,KY,PRIMARY,408,4311,294496128,3092,504120,892,15651,1,5,1,0,0
38430,19760709_2636,36471,66,85000,RENT,11.0,MEDICAL,5000,15.95,0,2020-09-03 06:28:14.924000+00:00,2020-09-06 16:45:26.512000+00:00,DENISON,KS,PRIMARY,316,14996,34931895,7476,461035,6260,4083,1,7,0,0,0
38438,20010715_4991,74083,54,59617,MORTGAGE,3.0,HOMEIMPROVEMENT,14550,9.62,1,2020-09-06 04:12:55.973000+00:00,2020-08-30 18:39:17.172000+00:00,COEYMANS,NJ,PRIMARY,9952,676,8021848,1199,301870,17178,18019,8,1,0,1,0
37720,19921214_4087,36511,57,140004,RENT,3.0,MEDICAL,12500,9.62,0,2020-08-31 05:21:40.316000+00:00,2020-09-01 15:00:35.909000+00:00,CHINOOK,IN,PRIMARY,1037,1325,45969820,7134,195059,37419,22657,7,0,2,0,1
37834,19580221_1719,54175,66,42000,RENT,15.0,EDUCATION,2800,10.74,0,2020-09-05 01:17:47.498000+00:00,2020-08-31 04:08:15.385000+00:00,ADELANTO,IL,PRIMARY,425,1337,398247522,1257,1178912,9842,6880,4,4,0,0,0
37938,19930405_3424,37013,51,37000,OTHER,2.0,PERSONAL,15775,8.59,1,2020-09-01 03:59:51.533000+00:00,2020-08-31 01:59:46.756000+00:00,MONROE,MN,PRIMARY,4994,1897,32596076,7335,167687,16812,11186,1,0,1,0,1
38193,19500204_1171,98336,40,74628,OWN,5.0,PERSONAL,9400,6.91,0,2020-09-01 21:44:23.028000+00:00,2020-08-29 05:56:49.252000+00:00,LAKEWOOD,NJ,PRIMARY,14306,805,419948406,693,1229431,2789,12529,1,1,0,0,0
37979,20001127_1166,42544,40,72000,RENT,5.0,PERSONAL,4350,7.88,0,2020-09-03 16:52:16.835000+00:00,2020-09-04 02:21:15.048000+00:00,BOYNTON,PA,PRIMARY,1979,16912,144976961,5289,370857,37511,24552,2,1,2,0,0
37936,19651114_7666,98511,48,78000,RENT,11.0,MEDICAL,5000,9.62,0,2020-09-09 18:47:04.819000+00:00,2020-09-02 12:25:22.196000+00:00,WALDRON,IA,PRIMARY,1047,9645,36135460,2070,1585113,39641,4771,1,3,0,0,0
38465,19490121_5205,25560,76,94050,RENT,6.0,MEDICAL,15200,13.72,0,2020-09-03 19:37:27.929000+00:00,2020-09-13 02:19:05.313000+00:00,LITTLETON,NC,PRIMARY,1801,1553,253289493,812,1244384,36912,653,3,1,0,1,0
38521,19761214_3483,85648,42,214200,RENT,11.0,PERSONAL,7000,12.92,0,2020-09-04 18:52:21.612000+00:00,2020-08-26 17:41:06.415000+00:00,STONE CREEK,ID,PRIMARY,12698,8348,686966677,1442,1994975,32614,26948,1,6,0,1,0
37838,19771103_3908,19609,36,68375,RENT,11.0,VENTURE,13750,8.88,0,2020-09-07 15:41:58.963000+00:00,2020-08-29 15:25:47.464000+00:00,WOODBURY,NH,PRIMARY,12698,857,435521603,945,1320873,43645,13147,0,5,1,1,0
38212,19571125_6245,29579,58,30000,MORTGAGE,12.0,DEBTCONSOLIDATION,13775,8.88,0,2020-08-27 02:15:00.930000+00:00,2020-09-01 18:40:50.701000+00:00,HAHIRA,ND,PRIMARY,1618,25371,49255953,7082,686839,33735,5538,10,1,0,0,0
37940,19661018_4866,92708,45,667680,RENT,12.0,DEBTCONSOLIDATION,6500,15.65,1,2020-08-28 05:46:51.871000+00:00,2020-09-04 12:08:34.493000+00:00,WESTFORD,NY,PRIMARY,495,11980,11109534,3294,665967,48368,18092,9,3,1,1,1
38328,19980307_2303,57225,70,52106,OTHER,3.0,EDUCATION,7475,13.06,1,2020-09-06 17:58:51.443000+00:00,2020-08-26 22:34:46.138000+00:00,PLEASANT PRAIRIE,NJ,PRIMARY,8766,20362,26754834,9681,405757,26921,20659,7,6,0,0,1
38588,19950622_6714,78256,49,119004,RENT,16.0,PERSONAL,2400,16.77,1,2020-08-26 12:29:05.460000+00:00,2020-09-03 04:38:07.528000+00:00,FRESNO,WA,PRIMARY,16639,3051,211281130,798,1228353,3643,7502,0,4,0,0,0
38020,19970513_5691,92886,42,44000,RENT,20.0,PERSONAL,9000,5.42,0,2020-08-26 11:52:22.995000+00:00,2020-09-04 03:16:18.746000+00:00,OCEANPORT,KY,PRIMARY,10275,7881,211281130,388,932893,43948,5336,0,1,0,0,1
38335,19951220_7615,29030,61,48686,RENT,12.0,HOMEIMPROVEMENT,4775,13.48,0,2020-08-26 09:43:54.366000+00:00,2020-08-29 23:04:38.281000+00:00,GERMANTOWN,IA,PRIMARY,1067,772,20495357,8418,1694662,38291,5316,6,7,0,1,0
38243,19560924_4345,53719,66,43000,RENT,0.0,EDUCATION,12600,7.05,1,2020-08-31 13:55:34.830000+00:00,2020-09-04 09:41:44.632000+00:00,LORETTO,RI,PRIMARY,611,734,8197273,7800,528460,46858,6019,6,3,0,0,0
38236,19931003_3678,23116,144,39000,RENT,3.0,HOMEIMPROVEMENT,9875,7.74,1,2020-08-28 00:16:29.682000+00:00,2020-09-04 01:07:50.117000+00:00,RENO,CO,PRIMARY,298,1785,41055954,7960,1486467,32614,27678,0,1,2,1,0
37964,19620818_6416,80402,37,69996,RENT,26.0,PERSONAL,19600,15.57,1,2020-08-27 11:07:16.678000+00:00,2020-08-27 09:53:51.747000+00:00,TYLER,MS,PRIMARY,5031,6224,5429394,8186,1180237,31543,13690,10,0,0,0,2
38372,19710420_9225,43840,67,22500,MORTGAGE,30.0,MEDICAL,19750,14.27,0,2020-09-01 06:26:41.395000+00:00,2020-09-01 22:39:26.726000+00:00,PORT SULPHUR,MS,PRIMARY,8886,5989,65870938,5070,1001597,29355,10458,6,1,0,0,0
38224,19700513_6245,30537,39,444000,MORTGAGE,20.0,EDUCATION,3250,16.0,0,2020-08-31 22:11:08.112000+00:00,2020-08-28 04:51:48.173000+00:00,CRAWFORD,MS,PRIMARY,4733,673,29993583,5021,558953,28348,24309,5,7,0,1,2
38008,19810610_2594,53205,45,110000,OWN,14.0,PERSONAL,25000,14.72,0,2020-09-04 07:51:37.236000+00:00,2020-08-26 10:57:19.297000+00:00,VERSHIRE,KS,PRIMARY,20857,2078,610745822,8516,1549251,49775,15995,7,6,0,0,0
37232,19960218_3254,66016,40,46000,RENT,6.0,MEDICAL,15250,14.61,0,2020-08-29 19:42:44.722000+00:00,2020-09-05 23:00:55.018000+00:00,LEXINGTON,ID,PRIMARY,318,8886,236574730,1867,1384134,15013,10059,2,5,0,0,0
38058,19980824_7497,4843,37,95004,OWN,4.0,HOMEIMPROVEMENT,2400,12.69,0,2020-09-12 15:36:42.170000+00:00,2020-09-01 14:42:14.677000+00:00,PINELLAS PARK,SC,PRIMARY,285,7051,11282959,5469,349936,18103,27849,3,7,0,0,0
38444,19861014_7704,62690,43,98000,MORTGAGE,5.0,EDUCATION,19200,8.94,1,2020-09-04 06:01:29.840000+00:00,2020-09-11 15:26:44.789000+00:00,BOULDER,OK,PRIMARY,371,2563,457829574,467,1570259,37145,11556,3,1,2,0,0
38001,19860816_3425,92503,58,195000,RENT,31.0,MEDICAL,35000,20.62,0,2020-08-30 18:20:55.939000+00:00,2020-08-27 16:37:38.866000+00:00,TROY,IL,PRIMARY,1015,6042,23142996,5712,143180,44225,2855,1,7,3,0,2
38217,19451216_2684,61953,144,114996,MORTGAGE,19.0,PERSONAL,15600,8.49,0,2020-08-26 15:32:37.787000+00:00,2020-09-04 06:56:33.538000+00:00,OPELOUSAS,TX,PRIMARY,5699,3147,12168353,4223,643264,26080,18655,3,7,2,0,0
38441,19491126_1487,80110,45,125004,MORTGAGE,27.0,PERSONAL,4400,15.21,0,2020-09-05 13:50:18.037000+00:00,2020-09-02 18:14:05.617000+00:00,BONITA SPRINGS,AR,PRIMARY,21772,683,25177352,6287,1043487,10333,28533,10,1,0,0,0
38558,19750813_3077,95426,46,56000,MORTGAGE,9.0,HOMEIMPROVEMENT,15200,13.8,0,2020-08-25 22:24:48.757000+00:00,2020-09-01 23:16:09.191000+00:00,RANCHO CUCAMONGA,CT,PRIMARY,2056,2344,14345778,4461,895696,43963,26441,0,2,0,0,0
37972,19710914_9160,33321,67,128000,RENT,12.0,MEDICAL,9250,10.74,0,2020-09-11 17:35:13.417000+00:00,2020-08-31 16:40:45.924000+00:00,TYNER,MI,PRIMARY,3064,5116,13854301,4215,352278,14093,13058,6,1,3,0,0
38586,19691110_5620,76035,41,106000,RENT,12.0,EDUCATION,4775,13.43,0,2020-09-04 23:09:18.869000+00:00,2020-08-28 05:28:30.638000+00:00,GOLD HILL,WI,PRIMARY,1121,1450,25492397,6497,1583390,24671,11344,9,0,0,0,1
38004,19490224_6132,30434,39,15000,RENT,25.0,DEBTCONSOLIDATION,9975,12.53,0,2020-08-29 16:57:33.628000+00:00,2020-09-04 19:47:25.310000+00:00,BELLVUE,IL,PRIMARY,6598,3993,19116581,70,262890,18764,16336,2,1,0,0,0
37926,19900612_9836,2637,51,33280,OTHER,21.0,VENTURE,21600,10.75,0,2020-08-27 19:04:28.727000+00:00,2020-08-26 19:12:52.579000+00:00,MAIDENS,OK,PRIMARY,1267,483,161988353,9663,1698017,15837,16637,4,1,3,0,1
38076,19510512_9166,49236,61,107004,OTHER,25.0,EDUCATION,21600,6.99,0,2020-09-02 08:45:07.404000+00:00,2020-08-31 00:28:00.593000+00:00,SNOHOMISH,AR,PRIMARY,718,1069,22412447,1199,190898,9971,5373,6,1,2,0,0
38477,19880508_2093,37845,59,17496,RENT,2.0,PERSONAL,14900,14.46,0,2020-09-02 18:50:48.082000+00:00,2020-09-04 04:11:22.444000+00:00,ELLISVILLE,HI,PRIMARY,753,2396,8197273,4599,266839,12078,2904,7,1,0,0,0
38476,19450130_2321,11720,58,59484,OWN,31.0,MEDICAL,14000,19.47,1,2020-09-02 20:22:34.246000+00:00,2020-09-03 15:20:30.671000+00:00,STAPLETON,AR,PRIMARY,842,639,291429401,3250,365567,38285,13579,2,0,0,0,2
37928,19680622_7324,10532,55,32004,MORTGAGE,4.0,MEDICAL,6600,6.91,0,2020-08-26 19:31:13.811000+00:00,2020-09-03 05:51:32.459000+00:00,GAINESVILLE,ID,PRIMARY,3158,4416,7515223,5868,1405578,21726,1609,6,2,0,0,0
37817,19991028_7491,28425,40,1782000,OTHER,31.0,DEBTCONSOLIDATION,1375,7.05,1,2020-08-30 19:15:59.637000+00:00,2020-09-06 06:39:45.834000+00:00,JACKSON,CT,PRIMARY,407,959,133253999,8762,1287710,1929,12407,2,1,0,0,1
38084,19940821_4190,61345,45,37440,RENT,5.0,PERSONAL,14000,12.42,0,2020-08-31 01:23:04.291000+00:00,2020-09-03 23:17:42.721000+00:00,DULUTH,AZ,PRIMARY,722,16323,276063154,4783,1858283,45230,22148,7,5,2,1,0
38071,19450430_9239,91754,73,37000,RENT,17.0,VENTURE,15000,12.21,0,2020-09-04 00:31:07.652000+00:00,2020-09-03 03:06:21.365000+00:00,HIALEAH,OK,PRIMARY,11527,5072,83887863,6096,1170464,26852,4860,1,1,1,0,0
38192,19950916_5470,14466,47,37440,MORTGAGE,11.0,EDUCATION,25000,8.88,0,2020-09-01 02:09:44.137000+00:00,2020-08-31 21:16:04.414000+00:00,LUXEMBURG,HI,PRIMARY,397,526,13717069,3663,208769,10968,26326,7,0,0,1,0
38048,19730523_8000,40380,70,72500,MORTGAGE,1.0,HOMEIMPROVEMENT,11750,6.92,0,2020-09-02 02:01:20.286000+00:00,2020-09-05 17:48:54.062000+00:00,YORKTOWN,NH,PRIMARY,13817,895,93923264,1199,258302,3933,29021,4,3,0,1,0
38618,19570519_7236,38961,55,136173,RENT,8.0,EDUCATION,22000,9.62,0,2020-08-31 17:54:10.855000+00:00,2020-08-26 02:41:46.014000+00:00,KINCHELOE,LA,PRIMARY,14109,16791,42769233,7304,884251,43645,13334,4,1,1,0,0
38440,19780323_7500,46974,46,214200,MORTGAGE,11.0,DEBTCONSOLIDATION,6025,9.45,0,2020-08-25 23:19:52.455000+00:00,2020-08-27 18:27:46.262000+00:00,CAMP HILL,CA,PRIMARY,382,910,98307688,8056,766462,10012,9578,0,0,0,0,0
38242,19701124_1835,61607,48,185000,RENT,0.0,PERSONAL,10700,11.72,0,2020-08-29 16:02:29.930000+00:00,2020-08-27 15:24:13.935000+00:00,TOPPING,CA,PRIMARY,5445,1188,23339920,2125,468667,41694,131,0,5,0,0,2
37843,19940125_6561,36318,66,85000,MORTGAGE,8.0,EDUCATION,14500,11.36,0,2020-09-02 09:21:49.870000+00:00,2020-08-28 06:05:13.103000+00:00,COLTON,AR,PRIMARY,619,31921,64608547,2150,1485357,40675,28660,0,0,2,0,0
38536,19490702_7539,32562,38,71599,RENT,15.0,DEBTCONSOLIDATION,10200,14.42,0,2020-09-05 13:31:56.805000+00:00,2020-08-28 04:51:48.173000+00:00,MADISON,ID,PRIMARY,761,426,689066606,448,438726,43497,2566,4,5,0,0,0
38132,19700623_3604,74337,39,38568,RENT,7.0,MEDICAL,25000,6.91,0,2020-09-04 13:58:41.889000+00:00,2020-08-26 16:27:41.485000+00:00,HEUVELTON,NY,PRIMARY,17098,2321,179519830,43,1303154,15995,5321,8,0,3,1,0
37778,19601202_9878,72044,41,187000,OWN,25.0,MEDICAL,11000,8.88,0,2020-08-28 14:57:28.851000+00:00,2020-09-06 02:59:31.042000+00:00,NORTH BEND,SC,PRIMARY,8986,1540,8913461,8275,137465,2314,22854,2,4,3,1,2
38160,19750917_5679,56323,76,250000,OWN,27.0,MEDICAL,4350,14.35,1,2020-08-26 10:02:15.599000+00:00,2020-08-30 07:20:11.563000+00:00,STONE CREEK,ND,PRIMARY,663,2870,25492397,3980,362167,17422,6723,7,1,0,0,0
37674,19930318_5625,36106,80,171870,RENT,3.0,MEDICAL,4400,17.49,0,2020-09-04 13:58:41.889000+00:00,2020-09-01 02:28:05.370000+00:00,JEFFERSONVILLE,CA,PRIMARY,14011,749,865681713,6415,61127,10297,15430,5,1,0,0,2
38403,19690910_4495,12777,56,128000,RENT,11.0,VENTURE,14400,15.96,0,2020-09-03 22:04:17.790000+00:00,2020-09-05 01:54:29.963000+00:00,ROGUE RIVER,ME,PRIMARY,502,5283,279794669,5036,1759167,32582,13837,5,0,0,1,2
38113,19730724_7047,30081,66,115900,OWN,21.0,PERSONAL,4000,13.48,0,2020-08-28 20:27:51.039000+00:00,2020-09-01 12:52:07.281000+00:00,MOUND CITY,NE,PRIMARY,836,5265,88993672,8848,682131,46986,24317,5,4,2,0,0
37939,19521228_8435,31649,37,186000,RENT,26.0,MEDICAL,11000,14.5,0,2020-08-26 17:41:06.415000+00:00,2020-08-30 08:51:57.727000+00:00,SHELBYVILLE,CA,PRIMARY,2870,1484,14820635,3083,163947,44454,19749,1,7,0,0,0
38102,19960317_1556,54112,76,164000,RENT,1.0,VENTURE,15000,14.91,1,2020-08-27 03:28:25.861000+00:00,2020-08-31 20:57:43.182000+00:00,LANSING,DE,PRIMARY,841,22983,39063045,5498,1813681,15566,22426,2,0,3,0,0
37821,19580615_7535,40935,40,41000,RENT,27.0,PERSONAL,13000,12.68,0,2020-09-05 13:50:18.037000+00:00,2020-09-01 18:22:29.469000+00:00,RIVERSIDE,NJ,PRIMARY,361,1061,477905843,2294,262890,11671,2318,1,7,0,0,1
38300,19700319_3539,76426,60,40000,RENT,14.0,PERSONAL,9200,12.99,1,2020-09-02 18:14:05.617000+00:00,2020-08-27 02:51:43.395000+00:00,EARLE,SC,PRIMARY,638,6588,238651078,9151,41286,40135,12736,0,4,0,0,2
37829,19551130_5600,99352,69,244800,MORTGAGE,6.0,VENTURE,9150,5.42,0,2020-09-12 01:50:46.700000+00:00,2020-08-27 23:21:25.984000+00:00,DARLINGTON,ME,PRIMARY,582,493,11288748,7033,569730,19328,4691,2,3,0,0,0
37867,19550804_1179,15754,47,86500,MORTGAGE,5.0,VENTURE,16750,14.65,0,2020-08-27 07:08:40.653000+00:00,2020-09-06 07:16:28.300000+00:00,TUSKEGEE,NC,PRIMARY,1068,11484,805824216,1072,1284478,35247,11232,3,5,3,0,0
37809,19711211_2598,22539,61,19200,RENT,6.0,EDUCATION,17850,16.82,0,2020-08-28 04:51:48.173000+00:00,2020-09-06 17:58:51.443000+00:00,EL MONTE,WY,PRIMARY,349,4206,10937729,9736,1378486,20200,16890,1,0,1,0,0
38026,19750510_9006,58631,57,69600,RENT,1.0,PERSONAL,6125,16.0,1,2020-08-29 21:14:30.885000+00:00,2020-08-30 07:38:32.796000+00:00,PEORIA,PA,PRIMARY,3583,4141,23339920,1813,1060058,4078,1609,7,6,0,0,2
38068,19610812_3270,53531,43,38400,RENT,2.0,MEDICAL,22000,10.83,0,2020-08-30 23:51:18.127000+00:00,2020-09-02 03:14:45.216000+00:00,LYMAN,NE,PRIMARY,1839,1107,65870938,7960,458799,40507,17508,7,0,0,0,0
37971,19870715_7255,94066,42,116000,RENT,1.0,MEDICAL,2500,12.92,0,2020-09-02 13:57:08.360000+00:00,2020-09-05 22:24:12.552000+00:00,CAPE CORAL,NV,PRIMARY,913,597,874346797,9769,1244384,31044,13716,0,5,1,0,1
38072,19640311_9506,33556,38,114440,MORTGAGE,12.0,HOMEIMPROVEMENT,19200,18.43,0,2020-08-27 06:13:36.955000+00:00,2020-08-29 19:24:23.489000+00:00,WAYNOKA,GA,PRIMARY,827,4141,5577135,7309,1355405,43948,4128,1,1,3,0,0
38377,19790220_3314,89136,58,51252,MORTGAGE,5.0,DEBTCONSOLIDATION,12000,15.65,1,2020-08-28 00:53:12.148000+00:00,2020-08-27 20:17:53.658000+00:00,BIOLA,UT,PRIMARY,14134,5825,30605833,2885,1294791,10153,16730,5,4,1,0,1
38058,19530930_4496,75773,54,68000,MORTGAGE,3.0,MEDICAL,8800,14.91,1,2020-09-03 22:22:39.023000+00:00,2020-09-12 16:50:07.100000+00:00,LAKE PANASOFFKEE,OR,PRIMARY,728,749,496167469,2800,556678,31282,6125,4,1,0,0,0
37988,19620323_9069,17255,51,126000,RENT,29.0,EDUCATION,15600,9.63,0,2020-08-28 03:20:02.009000+00:00,2020-08-28 07:55:20.499000+00:00,LYMAN,MN,PRIMARY,2246,884,20363398,6415,1913309,28642,1213,0,4,3,0,0
38425,19901117_4786,36559,54,144000,RENT,4.0,EDUCATION,3275,9.91,0,2020-09-03 17:10:38.067000+00:00,2020-09-05 17:48:54.062000+00:00,BATON ROUGE,CT,PRIMARY,1764,6375,8913461,9769,1026844,2289,17188,4,0,3,0,0
38435,19671125_1935,21093,38,30120,MORTGAGE,7.0,PERSONAL,1375,8.07,1,2020-09-03 13:12:02.043000+00:00,2020-08-29 20:01:05.954000+00:00,GLENDALE,WY,PRIMARY,305,33570,38622538,9658,142845,15213,1619,1,1,0,1,0
38581,19760221_6004,72531,40,6000,MORTGAGE,20.0,VENTURE,6625,14.84,0,2020-08-31 23:06:11.810000+00:00,2020-09-04 16:43:52.983000+00:00,WALDRON,PA,PRIMARY,4712,7617,101351426,768,1929365,24995,19763,10,1,3,0,0
38334,19920426_5738,74425,49,185000,RENT,8.0,HOMEIMPROVEMENT,2500,14.27,1,2020-08-27 16:19:17.633000+00:00,2020-09-03 01:52:56.434000+00:00,BRAIDWOOD,HI,PRIMARY,408,44082,151065128,4411,1696449,1740,3077,0,0,0,0,0
38346,19750829_6877,55614,60,238000,MORTGAGE,11.0,VENTURE,11200,12.53,0,2020-08-30 11:18:47.588000+00:00,2020-09-02 09:40:11.102000+00:00,TOLEDO,NY,PRIMARY,348,4447,1254449933,5328,1780413,38024,2198,7,0,3,0,0
38121,19580922_8394,70606,49,84996,RENT,19.0,PERSONAL,8525,13.16,1,2020-08-29 06:33:31.717000+00:00,2020-09-04 22:50:57.637000+00:00,MARION,NY,PRIMARY,295,12043,1230358248,3413,48011,42718,13491,6,1,0,0,0
38488,19520827_2880,60078,45,31200,OWN,9.0,PERSONAL,9900,16.4,1,2020-08-31 15:08:59.761000+00:00,2020-08-28 11:17:14.059000+00:00,HASKINS,SD,PRIMARY,298,764,226772813,9804,149755,22808,3988,1,4,0,1,2
38498,19720608_7642,88312,73,29000,MORTGAGE,28.0,VENTURE,3275,16.4,0,2020-09-05 00:41:05.033000+00:00,2020-08-26 07:35:25.737000+00:00,NEOGA,RI,PRIMARY,16541,5188,24402768,2478,1717133,1177,387,8,1,0,0,0
38565,19970326_2912,92509,37,6000,MORTGAGE,25.0,DEBTCONSOLIDATION,24500,15.58,1,2020-09-04 06:19:51.072000+00:00,2020-08-28 12:49:00.222000+00:00,UTICA,SD,PRIMARY,329,7371,885090354,5596,446963,14697,6125,3,2,0,0,0
